file,pmcid,image_type:radiology~anatomical_region:axial_region,image_type:electrography,image_type:radiology~anatomical_region:axial_region.abdomen,image_type,image_type:pathology,image_type:radiology~anatomical_region,image_type:medical_photograph,image_type:ophthalmic_imaging,image_type:radiology.ultrasound,image_type:endoscopy,image_type:radiology~anatomical_view,image_type:radiology~anatomical_region:upper_limb,image_type:radiology~attribute_angiography,image_type:radiology~contrast_status,image_type:radiology~main,image_type:radiology~anatomical_region:lower_limb,image_type:radiology~anatomical_region:axial_region.thorax,modified_label
PMC5301102_cde-0009-0006-g03_undivided_1_1.webp,PMC5301102,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5301103_cro-0010-0136-g01_a_1_4.webp,PMC5301103,breast,,,radiology,,axial_region,,,no_doppler,,oblique,,no_angiography,contrast,ultrasound,,,False
PMC5301103_cro-0010-0136-g01_b_2_4.webp,PMC5301103,breast,,,radiology,,axial_region,,,doppler,,oblique,,no_angiography,contrast,ultrasound,,,False
PMC5301103_cro-0010-0136-g01_c_3_4.webp,PMC5301103,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,sagittal,,angiography,contrast,ct,,,True
PMC5301103_cro-0010-0136-g01_d_4_4.webp,PMC5301103,,,,radiology,,lower_limb,,,,,axial,,angiography,contrast,ct,thigh,,False
PMC5301103_cro-0010-0136-g02_a_1_4.webp,PMC5301103,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5301103_cro-0010-0136-g02_b_2_4.webp,PMC5301103,,,,pathology,fish,,,,,,,,,,,,,False
PMC5301103_cro-0010-0136-g02_c_3_4.webp,PMC5301103,,,,pathology,h&e,,,,,,,,,,,,,True
PMC5301103_cro-0010-0136-g02_d_4_4.webp,PMC5301103,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5301104_cro-0010-0001-g01_undivided_1_1.webp,PMC5301104,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,,False
PMC5301104_cro-0010-0001-g02_undivided_1_1.webp,PMC5301104,thorax,,,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,other_thoracic_image,False
PMC5301104_cro-0010-0001-g03_undivided_1_1.webp,PMC5301104,thorax,,,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,other_thoracic_image,False
PMC5301108_crg-0011-0054-g01_undivided_1_1.webp,PMC5301108,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,,False
PMC5301109_crg-0011-0017-g01_undivided_1_1.webp,PMC5301109,pelvis,,,radiology,,axial_region,,,,,frontal,,angiography,contrast,x_ray,,,False
PMC5301109_crg-0011-0017-g02_a_1_2.webp,PMC5301109,,,,endoscopy,,,,,,arthroscopy,,,,,,,,False
PMC5301109_crg-0011-0017-g02_b_2_2.webp,PMC5301109,head,,,radiology,,axial_region,,,,,frontal,,angiography,contrast,x_ray,,,False
PMC5301109_crg-0011-0017-g03_a_1_3.webp,PMC5301109,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5301109_crg-0011-0017-g03_b_2_3.webp,PMC5301109,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5301109_crg-0011-0017-g03_c_3_3.webp,PMC5301109,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5301110_cnd-0007-0006-g02_undivided_1_1.webp,PMC5301110,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5301113_cop-0008-0007-g01_undivided_1_1.webp,PMC5301113,,,,chart,,,,,,,,,,,,,,False
PMC5301115_cde-0009-0001-g01_undivided_1_1.webp,PMC5301115,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5301115_cde-0009-0001-g02_undivided_1_1.webp,PMC5301115,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5301118_cro-0010-0106-g01_a_1_6.webp,PMC5301118,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5301118_cro-0010-0106-g01_b_2_6.webp,PMC5301118,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5301118_cro-0010-0106-g01_c_3_6.webp,PMC5301118,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5301118_cro-0010-0106-g01_d_4_6.webp,PMC5301118,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5301118_cro-0010-0106-g01_e_5_6.webp,PMC5301118,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5301118_cro-0010-0106-g01_f_6_6.webp,PMC5301118,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5301118_cro-0010-0106-g02_a_1_4.webp,PMC5301118,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5301118_cro-0010-0106-g02_b_2_4.webp,PMC5301118,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC5301118_cro-0010-0106-g02_c_4_4.webp,PMC5301118,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC5301118_cro-0010-0106-g02_d_3_4.webp,PMC5301118,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5301119_cde-0009-0012-g02_a_1_2.webp,PMC5301119,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5301119_cde-0009-0012-g02_b_2_2.webp,PMC5301119,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5301120_crg-0011-0048-g01_A_1_4.webp,PMC5301120,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,no_angiography,contrast,ct,,,False
PMC5301120_crg-0011-0048-g01_B_2_4.webp,PMC5301120,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,,False
PMC5301120_crg-0011-0048-g01_C_3_4.webp,PMC5301120,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,sagittal,,angiography,contrast,ct,,,True
PMC5301120_crg-0011-0048-g01_D_4_4.webp,PMC5301120,abdomen,,cholangiogram,radiology,,axial_region,,,,,sagittal,,angiography,contrast,ct,,,False
PMC5301121_cro-0010-0015-g01_undivided_1_1.webp,PMC5301121,,,,endoscopy,,,,,,ig_endoscopy,,,,,,,,False
PMC5301121_cro-0010-0015-g02_a_1_2.webp,PMC5301121,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,no_angiography,contrast,ct,,,False
PMC5301121_cro-0010-0015-g02_b_2_2.webp,PMC5301121,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,sagittal,,angiography,contrast,ct,,,False
PMC5301121_cro-0010-0015-g03_a_1_2.webp,PMC5301121,abdomen,,no_cholangiogram,radiology,,axial_region,,,no_doppler,,transvaginal,,no_angiography,contrast,ultrasound,,,False
PMC5301121_cro-0010-0015-g03_b_2_2.webp,PMC5301121,abdomen,,cholangiogram,radiology,,axial_region,,,,,frontal,,angiography,contrast,x_ray,,,False
PMC5301122_cro-0010-0091-g01_a_1_2.webp,PMC5301122,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5301122_cro-0010-0091-g01_b_2_2.webp,PMC5301122,,,,endoscopy,,,,,,ig_endoscopy,,,,,,,,False
PMC5301122_cro-0010-0091-g03_a_1_3.webp,PMC5301122,head,,,radiology,,axial_region,,,,,frontal,,angiography,contrast,mri,,,False
PMC5301122_cro-0010-0091-g03_b_2_3.webp,PMC5301122,head,,,radiology,,axial_region,,,,,axial,,no_angiography,contrast,ct,,,False
PMC5301122_cro-0010-0091-g03_c_3_3.webp,PMC5301122,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5301122_cro-0010-0091-g05_undivided_1_1.webp,PMC5301122,,,,chart,,,,,,,,,,,,,,False
PMC5301123_crn-0009-0006-g01_undivided_1_1.webp,PMC5301123,head,,,radiology,,axial_region,,,,,sagittal,,angiography,without_contrast,ct,,,False
PMC5301123_crn-0009-0006-g02_undivided_1_1.webp,PMC5301123,head,,,radiology,,axial_region,,,,,sagittal,,angiography,contrast,x_ray,,,False
PMC5301124_crg-0011-0023-g01_undivided_1_1.webp,PMC5301124,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5301127_cro-0010-0130-g01_undivided_1_1.webp,PMC5301127,,,,endoscopy,,,,,,ig_endoscopy,,,,,,,,False
PMC5301127_cro-0010-0130-g02_undivided_1_1.webp,PMC5301127,thorax,,,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,other_thoracic_image,False
PMC5301127_cro-0010-0130-g03_undivided_1_1.webp,PMC5301127,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,sagittal,,angiography,contrast,ct,,,False
PMC5301127_cro-0010-0130-g04_D_1_1.webp,PMC5301127,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,no_angiography,contrast,pet,,,False
PMC5301128_cro-0010-0098-g01_undivided_1_1.webp,PMC5301128,thorax,,,radiology,,axial_region,,,doppler,,transesophageal,,no_angiography,contrast,ultrasound,,cardiac_image,False
PMC5301128_cro-0010-0098-g02_undivided_1_1.webp,PMC5301128,pelvis,,,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,,False
PMC5301128_cro-0010-0098-g03_undivided_1_1.webp,PMC5301128,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5301128_cro-0010-0098-g04_undivided_1_1.webp,PMC5301128,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5301128_cro-0010-0098-g06_undivided_1_1.webp,PMC5301128,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5301128_cro-0010-0098-g08_undivided_1_1.webp,PMC5301128,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC5301130_crg-0011-0001-g01_undivided_1_1.webp,PMC5301130,,,,endoscopy,,,,,,ig_endoscopy,,,,,,,,False
PMC5301130_crg-0011-0001-g02_undivided_1_1.webp,PMC5301130,,,,endoscopy,,,,,,ig_endoscopy,,,,,,,,False
PMC5301130_crg-0011-0001-g04_undivided_1_1.webp,PMC5301130,abdomen,,no_cholangiogram,radiology,,axial_region,,,no_doppler,,intravascular,,angiography,contrast,ultrasound,,,False
PMC5301131_cnd-0007-0001-g01_undivided_1_1.webp,PMC5301131,,,,pathology,pas,,,,,,,,,,,,,False
PMC5301131_cnd-0007-0001-g02_undivided_1_1.webp,PMC5301131,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC5302154_f1000research-5-11323-g0000_undivided_1_1.webp,PMC5302154,head,,,radiology,,axial_region,,,,,axial,,no_angiography,without_contrast,ct,,,False
PMC5302154_f1000research-5-11323-g0001_undivided_1_1.webp,PMC5302154,head,,,radiology,,axial_region,,,,,axial,,no_angiography,contrast,ct,,,False
PMC5302154_f1000research-5-11323-g0002_undivided_1_1.webp,PMC5302154,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5302154_f1000research-5-11323-g0003_undivided_1_1.webp,PMC5302154,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC5303735_fmicb-08-00203-g0002_A_1_4.webp,PMC5303735,,,,chart,,,,,,,,,,,,,,False
PMC5303735_fmicb-08-00203-g0002_B_2_4.webp,PMC5303735,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC5303735_fmicb-08-00203-g0002_C_3_4.webp,PMC5303735,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC5303735_fmicb-08-00203-g0002_D_4_4.webp,PMC5303735,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC5304378_JMedLife-10-70-g0010_undivided_1_1.webp,PMC5304378,head,,,radiology,,axial_region,,,,,periapical,,no_angiography,contrast,x_ray,,,False
PMC5304378_JMedLife-10-70-g0011_undivided_1_1.webp,PMC5304378,head,,,radiology,,axial_region,,,,,periapical,,angiography,contrast,x_ray,,,False
PMC5304378_JMedLife-10-70-g001_undivided_1_1.webp,PMC5304378,head,,,radiology,,axial_region,,,,,periapical,,no_angiography,contrast,x_ray,,,False
PMC5304378_JMedLife-10-70-g002_undivided_1_1.webp,PMC5304378,head,,,radiology,,axial_region,,,,,periapical,,no_angiography,contrast,x_ray,,,False
PMC5304378_JMedLife-10-70-g003_undivided_1_1.webp,PMC5304378,head,,,radiology,,axial_region,,,,,periapical,,no_angiography,contrast,x_ray,,,False
PMC5304378_JMedLife-10-70-g004_undivided_1_1.webp,PMC5304378,head,,,radiology,,axial_region,,,,,periapical,,no_angiography,contrast,x_ray,,,False
PMC5304378_JMedLife-10-70-g005_undivided_1_1.webp,PMC5304378,head,,,radiology,,axial_region,,,,,periapical,,no_angiography,contrast,x_ray,,,False
PMC5304378_JMedLife-10-70-g007_undivided_1_1.webp,PMC5304378,head,,,radiology,,axial_region,,,,,periapical,,no_angiography,contrast,x_ray,,,False
PMC5304378_JMedLife-10-70-g008_undivided_1_1.webp,PMC5304378,head,,,radiology,,axial_region,,,,,periapical,,angiography,contrast,x_ray,,,False
PMC5304378_JMedLife-10-70-g009_undivided_1_1.webp,PMC5304378,head,,,radiology,,axial_region,,,,,periapical,,no_angiography,contrast,x_ray,,,False
PMC5304379_JMedLife-10-76-g001_undivided_1_1.webp,PMC5304379,pelvis,,,radiology,,axial_region,,,no_doppler,,transvaginal,,no_angiography,contrast,ultrasound,,,False
PMC5304379_JMedLife-10-76-g002_undivided_1_1.webp,PMC5304379,pelvis,,,radiology,,axial_region,,,,,sagittal,,angiography,contrast,ct,,,False
PMC5304379_JMedLife-10-76-g003_undivided_1_1.webp,PMC5304379,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5304382_JMedLife-10-90-g001_undivided_1_1.webp,PMC5304382,pelvis,,,radiology,,axial_region,,,,,sagittal,,no_angiography,contrast,ct,,,False
PMC5304382_JMedLife-10-90-g004_undivided_1_1.webp,PMC5304382,pelvis,,,radiology,,axial_region,,,,,sagittal,,no_angiography,contrast,mri,,,False
PMC5304564_GMS-15-03-g-001_undivided_1_1.webp,PMC5304564,head,,,radiology,,axial_region,,,,,sagittal,,no_angiography,contrast,mri,,,True
PMC5304564_GMS-15-03-t-001_undivided_1_1.webp,PMC5304564,,,,chart,,,,,,,,,,,,,,False
PMC5304997_imcrj-10-035Fig1_undivided_1_1.webp,PMC5304997,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5304997_imcrj-10-035Fig2_A_1_3.webp,PMC5304997,head,,,radiology,,axial_region,,,,,sagittal,,angiography,contrast,mri,,,False
PMC5304997_imcrj-10-035Fig2_B_2_3.webp,PMC5304997,head,,,radiology,,axial_region,,,,,axial,,angiography,contrast,mri,,,False
PMC5304997_imcrj-10-035Fig2_C_3_3.webp,PMC5304997,head,,,radiology,,axial_region,,,,,sagittal,,no_angiography,contrast,mri,,,False
PMC5304997_imcrj-10-035Fig3_A_1_2.webp,PMC5304997,,,,ophthalmic_imaging,,,,slit_lamp_photograph,,,,,,,,,,False
PMC5304997_imcrj-10-035Fig3_B_2_2.webp,PMC5304997,,,,ophthalmic_imaging,,,,slit_lamp_photograph,,,,,,,,,,False
PMC5304997_imcrj-10-035Fig4_undivided_1_1.webp,PMC5304997,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5304997_imcrj-10-035Fig5_undivided_1_1.webp,PMC5304997,head,,,radiology,,axial_region,,,,,axial,,no_angiography,contrast,mri,,,False
PMC5304997_imcrj-10-035Fig6_A_1_4.webp,PMC5304997,,,,ophthalmic_imaging,,,,slit_lamp_photograph,,,,,,,,,,False
PMC5304997_imcrj-10-035Fig6_B_2_4.webp,PMC5304997,,,,pathology,fish,,,,,,,,,,,,,False
PMC5304997_imcrj-10-035Fig6_C_3_4.webp,PMC5304997,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,True
PMC5304997_imcrj-10-035Fig6_D_4_4.webp,PMC5304997,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5307306_ijo-29-053-g001_undivided_1_1.webp,PMC5307306,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC5307306_ijo-29-053-g002_undivided_1_1.webp,PMC5307306,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5307306_ijo-29-053-g003_undivided_1_1.webp,PMC5307306,,,,chart,,,,,,,,,,,,,,False
PMC5307306_ijo-29-053-g004_undivided_1_1.webp,PMC5307306,,,,chart,,,,,,,,,,,,,,False
PMC5307307_ijo-29-059-g001_undivided_1_1.webp,PMC5307307,thorax,,,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,other_thoracic_image,False
PMC5307307_ijo-29-059-g003_undivided_1_1.webp,PMC5307307,thorax,,,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,other_thoracic_image,False
PMC5307307_ijo-29-059-g004_undivided_1_1.webp,PMC5307307,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5307858_40409_2017_100_Fig2_HTML_a_1_2.webp,PMC5307858,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5307858_40409_2017_100_Fig2_HTML_b_2_2.webp,PMC5307858,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5308026_UA-9-103-g001_undivided_1_1.webp,PMC5308026,abdomen,,cholangiogram,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,,False
PMC5308026_UA-9-103-g002_undivided_1_1.webp,PMC5308026,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,frontal,,no_angiography,contrast,x_ray,,,False
PMC5308026_UA-9-103-g003_undivided_1_1.webp,PMC5308026,,,,endoscopy,,,,,,arthroscopy,,,,,,,,False
PMC5308026_UA-9-103-g004_undivided_1_1.webp,PMC5308026,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5308028_UA-9-110-g001_undivided_1_1.webp,PMC5308028,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,sagittal,,angiography,contrast,ct,,,True
PMC5308028_UA-9-110-g002_undivided_1_1.webp,PMC5308028,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308042_UA-9-68-g001_undivided_1_1.webp,PMC5308042,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308042_UA-9-68-g002_undivided_1_1.webp,PMC5308042,,,,radiology,,lower_limb,,,,,frontal,,no_angiography,contrast,x_ray,hip,,False
PMC5308043_UA-9-71-g001_undivided_1_1.webp,PMC5308043,abdomen,,cholangiogram,radiology,,axial_region,,,,,frontal,,angiography,contrast,x_ray,,,False
PMC5308043_UA-9-71-g002_undivided_1_1.webp,PMC5308043,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,sagittal,,angiography,contrast,ct,,,False
PMC5308043_UA-9-71-g003_undivided_1_1.webp,PMC5308043,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5308043_UA-9-71-g004_undivided_1_1.webp,PMC5308043,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5308043_UA-9-71-g005_undivided_1_1.webp,PMC5308043,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5308044_UA-9-74-g001_undivided_1_1.webp,PMC5308044,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308044_UA-9-74-g002_undivided_1_1.webp,PMC5308044,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308044_UA-9-74-g003_undivided_1_1.webp,PMC5308044,head,,,radiology,,axial_region,,,,,frontal,,angiography,contrast,ct,,,True
PMC5308044_UA-9-74-g004_undivided_1_1.webp,PMC5308044,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308044_UA-9-74-g005_undivided_1_1.webp,PMC5308044,,,,medical_photograph,,,skin_photograph,,,,,,,,,,,False
PMC5308046_UA-9-80-g001_undivided_1_1.webp,PMC5308046,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,frontal,,angiography,contrast,ct,,,False
PMC5308046_UA-9-80-g002_undivided_1_1.webp,PMC5308046,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,sagittal,,angiography,contrast,ct,,,False
PMC5308046_UA-9-80-g003_undivided_1_1.webp,PMC5308046,thorax,,,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,other_thoracic_image,False
PMC5308047_UA-9-83-g001_undivided_1_1.webp,PMC5308047,,,,ophthalmic_imaging,,,,fundus_photograph,,,,,,,,,,False
PMC5308049_UA-9-89-g001_undivided_1_1.webp,PMC5308049,breast,,,radiology,,axial_region,,,,,axial,,angiography,contrast,pet,,,False
PMC5308049_UA-9-89-g002_undivided_1_1.webp,PMC5308049,pelvis,,,radiology,,axial_region,,,,,sagittal,,no_angiography,contrast,mri,,,False
PMC5308051_UA-9-92-g001_undivided_1_1.webp,PMC5308051,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,no_angiography,contrast,ct,,,False
PMC5308051_UA-9-92-g002_undivided_1_1.webp,PMC5308051,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308051_UA-9-92-g003_undivided_1_1.webp,PMC5308051,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5308051_UA-9-92-g004_undivided_1_1.webp,PMC5308051,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5308051_UA-9-92-g005_undivided_1_1.webp,PMC5308051,,,,pathology,immunostaining,,,,,,,,,,,,,False
PMC5308053_UA-9-99-g002_undivided_1_1.webp,PMC5308053,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,sagittal,,angiography,contrast,ct,,,False
PMC5308053_UA-9-99-g003_undivided_1_1.webp,PMC5308053,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,,False
PMC5308070_JIPS-17-80-g001_undivided_1_1.webp,PMC5308070,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC5308070_JIPS-17-80-g002_undivided_1_1.webp,PMC5308070,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC5308070_JIPS-17-80-g003_undivided_1_1.webp,PMC5308070,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308070_JIPS-17-80-g004_undivided_1_1.webp,PMC5308070,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308070_JIPS-17-80-g005_undivided_1_1.webp,PMC5308070,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308070_JIPS-17-80-g006_undivided_1_1.webp,PMC5308070,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC5308070_JIPS-17-80-g007_undivided_1_1.webp,PMC5308070,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,True
PMC5308075_JIPS-17-95-g001_undivided_1_1.webp,PMC5308075,,emg,,electrography,,,,,,,,,,,,,,False
PMC5308075_JIPS-17-95-g002_undivided_1_1.webp,PMC5308075,,emg,,electrography,,,,,,,,,,,,,,False
PMC5308075_JIPS-17-95-g003_undivided_1_1.webp,PMC5308075,,emg,,electrography,,,,,,,,,,,,,,False
PMC5308075_JIPS-17-95-g004_undivided_1_1.webp,PMC5308075,,emg,,electrography,,,,,,,,,,,,,,False
PMC5308075_JIPS-17-95-g005_undivided_1_1.webp,PMC5308075,,emg,,electrography,,,,,,,,,,,,,,False
PMC5308075_JIPS-17-95-g006_undivided_1_1.webp,PMC5308075,,emg,,electrography,,,,,,,,,,,,,,False
PMC5308076_JIPS-17-89-g001_undivided_1_1.webp,PMC5308076,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308076_JIPS-17-89-g002_undivided_1_1.webp,PMC5308076,,,,pathology,fish,,,,,,,,,,,,,False
PMC5308076_JIPS-17-89-g003_undivided_1_1.webp,PMC5308076,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308076_JIPS-17-89-g005_undivided_1_1.webp,PMC5308076,,,,radiology,,lower_limb,,,,,sagittal,,no_angiography,contrast,x_ray,thigh,,False
PMC5308076_JIPS-17-89-g006_undivided_1_1.webp,PMC5308076,,,,pathology,masson_trichrome,,,,,,,,,,,,,False
PMC5308076_JIPS-17-89-g007_undivided_1_1.webp,PMC5308076,,,,ophthalmic_imaging,,,,fundus_photograph,,,,,,,,,,False
PMC5308076_JIPS-17-89-g009_undivided_1_1.webp,PMC5308076,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308076_JIPS-17-89-g010_undivided_1_1.webp,PMC5308076,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308079_JIPS-17-74-g001_undivided_1_1.webp,PMC5308079,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC5308079_JIPS-17-74-g002_undivided_1_1.webp,PMC5308079,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC5308079_JIPS-17-74-g003_undivided_1_1.webp,PMC5308079,head,,,radiology,,axial_region,,,,,panoramic,,angiography,contrast,x_ray,,,False
PMC5308079_JIPS-17-74-g004_undivided_1_1.webp,PMC5308079,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC5308079_JIPS-17-74-g005_undivided_1_1.webp,PMC5308079,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,True
PMC5308079_JIPS-17-74-g006_undivided_1_1.webp,PMC5308079,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308079_JIPS-17-74-g007_undivided_1_1.webp,PMC5308079,head,,,radiology,,axial_region,,,,,panoramic,,angiography,contrast,x_ray,,,False
PMC5308079_JIPS-17-74-g008_a_1_2.webp,PMC5308079,,,,radiology,,lower_limb,,,,,periapical,,no_angiography,contrast,x_ray,thigh,,False
PMC5308079_JIPS-17-74-g008_b_2_2.webp,PMC5308079,head,,,radiology,,axial_region,,,,,periapical,,no_angiography,contrast,x_ray,,,False
PMC5308079_JIPS-17-74-g009_undivided_1_1.webp,PMC5308079,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308079_JIPS-17-74-g010_undivided_1_1.webp,PMC5308079,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308079_JIPS-17-74-g011_undivided_1_1.webp,PMC5308079,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,False
PMC5308079_JIPS-17-74-g012_undivided_1_1.webp,PMC5308079,head,,,radiology,,axial_region,,,,,occlusal,,angiography,contrast,ct,,,False
PMC5308079_JIPS-17-74-g013_undivided_1_1.webp,PMC5308079,,,,medical_photograph,,,other_medical_photograph,,,,,,,,,,,True
PMC5308079_JIPS-17-74-g014_undivided_1_1.webp,PMC5308079,,,,pathology,h&e,,,,,,,,,,,,,False
PMC5308079_JIPS-17-74-g016_undivided_1_1.webp,PMC5308079,,,,medical_photograph,,,oral_photograph,,,,,,,,,,,False
PMC5308134_mejdd-9-49-g001_undivided_1_1.webp,PMC5308134,,,,endoscopy,,,,,,airway_endoscopy,,,,,,,,False
PMC5308134_mejdd-9-49-g002_undivided_1_1.webp,PMC5308134,,,,endoscopy,,,,,,ig_endoscopy,,,,,,,,False
PMC5308134_mejdd-9-49-g003_undivided_1_1.webp,PMC5308134,,,,endoscopy,,,,,,ig_endoscopy,,,,,,,,False
PMC5308136_mejdd-9-55-g001_undivided_1_1.webp,PMC5308136,abdomen,,no_cholangiogram,radiology,,axial_region,,,,,axial,,angiography,contrast,ct,,,False
PMC5308137_mejdd-9-58-g001_undivided_1_1.webp,PMC5308137,neck,,,radiology,,axial_region,,,,,sagittal,,no_angiography,contrast,x_ray,,,False
PMC5308137_mejdd-9-58-g003_undivided_1_1.webp,PMC5308137,neck,,,radiology,,axial_region,,,,,sagittal,,no_angiography,contrast,mri,,,False
